municipio_ibge,uso_de_praticas_sustentaveis_,qual_o_nivel_de_degradacao_que_predomina_nas_pastagens_,total_respostas,regional,degradacao_ord,pratica_aceiros,pratica_adubação,pratica_adubação verde,pratica_apiário,pratica_calagem,pratica_consórcio,pratica_curva de nível,pratica_descarte correto de embalagens,pratica_floresta,pratica_ilp - integração lavoura pecuária,pratica_ilpf - integração lavoura pecuária,pratica_não usa,pratica_outros,pratica_plantio direto,pratica_reaproveitamento de residuos,pratica_recuperação de pastagens,pratica_rotação de cultura,n_praticas_linha,Sustentaveis_cluster,Dim1,Dim2,Dim3,Dim4,Dim5
Peixe,adubação verde,pouco degradado,1,Gurupi,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.07516767391250062,-0.09575496653963983,-0.1512511619931409,-0.003704071025263965,0.36270783644082866
Peixe,calagem,pouco degradado,5,Gurupi,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Peixe,recuperação de pastagens,pouco degradado,4,Gurupi,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Peixe,rotação de cultura,pouco degradado,3,Gurupi,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Piraquê,aceiros,degradacao media,1,Araguína,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Piraquê,aceiros,nao possui degradacao,4,Araguína,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Piraquê,aceiros,pouco degradado,12,Araguína,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Piraquê,adubação,nao possui degradacao,1,Araguína,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Piraquê,adubação,pouco degradado,5,Araguína,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Piraquê,calagem,degradacao media,1,Araguína,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Piraquê,calagem,pouco degradado,3,Araguína,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Piraquê,descarte correto de embalagens,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,-0.07866842664409315,-0.17416126251120403,-0.1710800070244757,-0.0709660601741422,0.1011788019295013
Piraquê,plantio direto,degradacao media,1,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,-0.08567494121216766,-0.2064166993573731,-0.21063012868496794,-0.104965197973761,0.1799948984245331
Piraquê,recuperação de pastagens,degradacao media,1,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Piraquê,recuperação de pastagens,nao possui degradacao,3,Araguína,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Piraquê,recuperação de pastagens,pouco degradado,6,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Piraquê,rotação de cultura,degradacao media,1,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Piraquê,rotação de cultura,nao possui degradacao,2,Araguína,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Piraquê,rotação de cultura,pouco degradado,2,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Pium,aceiros,degradacao media,3,Paraiso,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Pium,aceiros,nao possui degradacao,11,Paraiso,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Pium,aceiros,pouco degradado,11,Paraiso,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Pium,adubação,degradacao media,3,Paraiso,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Pium,adubação,nao possui degradacao,8,Paraiso,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Pium,adubação,pouco degradado,10,Paraiso,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Pium,calagem,degradacao media,1,Paraiso,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Pium,calagem,nao possui degradacao,3,Paraiso,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Pium,calagem,pouco degradado,4,Paraiso,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Pium,consórcio,pouco degradado,1,Paraiso,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.06896976113974049,-0.01811940039688409,-0.11705991027446616,0.06469999824572982,0.5413274092588569
Pium,plantio direto,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,-0.08567494121216766,-0.2064166993573731,-0.21063012868496794,-0.104965197973761,0.1799948984245331
Pium,recuperação de pastagens,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Pium,recuperação de pastagens,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Pium,rotação de cultura,degradacao media,1,Paraiso,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Pium,rotação de cultura,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Pium,rotação de cultura,pouco degradado,3,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Ponte Alta do Bom Jesus,aceiros,degradacao media,2,Taguatinga do Tocantins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Ponte Alta do Bom Jesus,aceiros,nao possui degradacao,2,Taguatinga do Tocantins,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Ponte Alta do Bom Jesus,aceiros,pouco degradado,7,Taguatinga do Tocantins,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Ponte Alta do Bom Jesus,calagem,degradacao media,1,Taguatinga do Tocantins,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Ponte Alta do Bom Jesus,calagem,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Ponte Alta do Bom Jesus,calagem,pouco degradado,2,Taguatinga do Tocantins,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Ponte Alta do Bom Jesus,descarte correto de embalagens,degradacao media,1,Taguatinga do Tocantins,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,-0.07866842664409315,-0.17416126251120403,-0.1710800070244757,-0.0709660601741422,0.1011788019295013
Ponte Alta do Bom Jesus,recuperação de pastagens,pouco degradado,2,Taguatinga do Tocantins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Ponte Alta do Bom Jesus,rotação de cultura,degradacao media,1,Taguatinga do Tocantins,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Porto Alegre do Tocantins,aceiros,degradacao media,4,Taguatinga do Tocantins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Porto Alegre do Tocantins,calagem,degradacao media,3,Taguatinga do Tocantins,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Praia Norte,aceiros,degradacao media,1,Araguatins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Praia Norte,consórcio,degradacao media,1,Araguatins,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.06896976113974049,-0.01811940039688409,-0.11705991027446616,0.06469999824572982,0.5413274092588569
Praia Norte,rotação de cultura,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Pugmil,aceiros,nao possui degradacao,1,Paraiso,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Pugmil,aceiros,pouco degradado,2,Paraiso,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Pugmil,adubação,nao possui degradacao,1,Paraiso,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Pugmil,adubação,pouco degradado,2,Paraiso,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Pugmil,adubação verde,nao possui degradacao,1,Paraiso,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.07516767391250062,-0.09575496653963983,-0.1512511619931409,-0.003704071025263965,0.36270783644082866
Pugmil,calagem,nao possui degradacao,1,Paraiso,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Pugmil,calagem,pouco degradado,2,Paraiso,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Pugmil,consórcio,pouco degradado,2,Paraiso,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.06896976113974049,-0.01811940039688409,-0.11705991027446616,0.06469999824572982,0.5413274092588569
Pugmil,ilp - integração lavoura pecuária,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,-0.073208141205829,-0.22587718096281242,-0.14988222746280447,-0.09779523006262483,-0.051250444703553936
Pugmil,plantio direto,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,-0.08567494121216766,-0.2064166993573731,-0.21063012868496794,-0.104965197973761,0.1799948984245331
Pugmil,plantio direto,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,-0.08567494121216766,-0.2064166993573731,-0.21063012868496794,-0.104965197973761,0.1799948984245331
Pugmil,reaproveitamento de residuos,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,-0.0696843817516202,-0.04967668809466139,-0.12327031305520561,0.031073607613986608,0.36520994236573234
Pugmil,recuperação de pastagens,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Pugmil,recuperação de pastagens,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Pugmil,rotação de cultura,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Pugmil,rotação de cultura,pouco degradado,2,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Riachinho,aceiros,nao possui degradacao,4,Araguatins,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Riachinho,aceiros,pouco degradado,2,Araguatins,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Riachinho,adubação,nao possui degradacao,4,Araguatins,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Riachinho,adubação,pouco degradado,1,Araguatins,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Riachinho,calagem,nao possui degradacao,1,Araguatins,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Riachinho,calagem,pouco degradado,1,Araguatins,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Riachinho,consórcio,pouco degradado,1,Araguatins,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.06896976113974049,-0.01811940039688409,-0.11705991027446616,0.06469999824572982,0.5413274092588569
Riachinho,curva de nível,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,-0.047439172610570596,0.07980082223070878,-0.037863151124724465,0.09033049175492801,0.2618110447326251
Riachinho,descarte correto de embalagens,nao possui degradacao,3,Araguatins,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,-0.07866842664409315,-0.17416126251120403,-0.1710800070244757,-0.0709660601741422,0.1011788019295013
Riachinho,plantio direto,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,-0.08567494121216766,-0.2064166993573731,-0.21063012868496794,-0.104965197973761,0.1799948984245331
Riachinho,plantio direto,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,-0.08567494121216766,-0.2064166993573731,-0.21063012868496794,-0.104965197973761,0.1799948984245331
Riachinho,reaproveitamento de residuos,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,-0.0696843817516202,-0.04967668809466139,-0.12327031305520561,0.031073607613986608,0.36520994236573234
Riachinho,recuperação de pastagens,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Riachinho,recuperação de pastagens,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Riachinho,rotação de cultura,nao possui degradacao,4,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Riachinho,rotação de cultura,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Rio Sono,aceiros,nao possui degradacao,8,Miracema,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Rio Sono,aceiros,pouco degradado,4,Miracema,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Rio Sono,adubação,nao possui degradacao,3,Miracema,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Rio Sono,adubação,pouco degradado,2,Miracema,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Rio Sono,calagem,nao possui degradacao,4,Miracema,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Rio Sono,calagem,pouco degradado,1,Miracema,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Rio Sono,plantio direto,nao possui degradacao,4,Miracema,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,-0.08567494121216766,-0.2064166993573731,-0.21063012868496794,-0.104965197973761,0.1799948984245331
Rio Sono,plantio direto,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,-0.08567494121216766,-0.2064166993573731,-0.21063012868496794,-0.104965197973761,0.1799948984245331
Rio Sono,recuperação de pastagens,nao possui degradacao,2,Miracema,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Rio da Conceição,adubação,muito degradado,1,Taguatinga do Tocantins,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Rio da Conceição,adubação,nao possui degradacao,1,Taguatinga do Tocantins,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Rio da Conceição,adubação,pouco degradado,1,Taguatinga do Tocantins,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Rio da Conceição,adubação verde,muito degradado,1,Taguatinga do Tocantins,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.07516767391250062,-0.09575496653963983,-0.1512511619931409,-0.003704071025263965,0.36270783644082866
Rio da Conceição,adubação verde,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.07516767391250062,-0.09575496653963983,-0.1512511619931409,-0.003704071025263965,0.36270783644082866
Rio da Conceição,adubação verde,pouco degradado,1,Taguatinga do Tocantins,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.07516767391250062,-0.09575496653963983,-0.1512511619931409,-0.003704071025263965,0.36270783644082866
Rio da Conceição,calagem,muito degradado,1,Taguatinga do Tocantins,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Rio da Conceição,calagem,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Rio da Conceição,calagem,pouco degradado,1,Taguatinga do Tocantins,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Rio da Conceição,plantio direto,pouco degradado,1,Taguatinga do Tocantins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,-0.08567494121216766,-0.2064166993573731,-0.21063012868496794,-0.104965197973761,0.1799948984245331
Rio da Conceição,rotação de cultura,muito degradado,1,Taguatinga do Tocantins,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Rio da Conceição,rotação de cultura,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,-0.09411943728362396,-0.027575746005633055,-0.348683949838288,-0.5474996364955502,-0.35916581724381713
Rio dos Bois,aceiros,nao possui degradacao,3,Miracema,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Rio dos Bois,aceiros,pouco degradado,6,Miracema,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Rio dos Bois,adubação,nao possui degradacao,2,Miracema,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Rio dos Bois,adubação,pouco degradado,6,Miracema,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,-0.28256150635957256,0.49839856047157277,0.19824945416336065,0.00992156234450468,-0.054892814904734674
Rio dos Bois,adubação verde,nao possui degradacao,1,Miracema,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.07516767391250062,-0.09575496653963983,-0.1512511619931409,-0.003704071025263965,0.36270783644082866
Rio dos Bois,calagem,nao possui degradacao,2,Miracema,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Rio dos Bois,calagem,pouco degradado,6,Miracema,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,-0.14778434631594004,-0.41821037772969744,0.4974048807551018,-0.027261765098471263,-0.11921904074742748
Rio dos Bois,descarte correto de embalagens,pouco degradado,2,Miracema,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,-0.07866842664409315,-0.17416126251120403,-0.1710800070244757,-0.0709660601741422,0.1011788019295013
Rio dos Bois,reaproveitamento de residuos,pouco degradado,5,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,-0.0696843817516202,-0.04967668809466139,-0.12327031305520561,0.031073607613986608,0.36520994236573234
Rio dos Bois,recuperação de pastagens,pouco degradado,2,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,-0.09447428642954142,-0.10522489085318927,-0.3209751541714551,0.6270721763567503,-0.3741320169289236
Santa Fé do Araguaia,aceiros,degradacao media,3,Araguína,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Santa Fé do Araguaia,aceiros,muito degradado,1,Araguína,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
Santa Fé do Araguaia,aceiros,pouco degradado,7,Araguína,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0.5206284959134688,0.09710641480346753,0.08125586399151731,-0.0002992757327712586,-0.03865598210052591
